SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
544256,"P N GADGIL JEWELLERS LIMITED",B,STK,671.55,684,664.9,667.45,670.4,661.5,816,14173,9572924,
544257,"Sodhani Academy of Fintech Ena",M,STK,188,188,188,188,188,188,1,500,94000,
544258,"Western Carriers (India) Limit",B,STK,102.77,103.59,101,101.79,101.75,100.74,175,8768,898762,
544259,"POPULAR FOUNDATIONS LIMITED",M,STK,30,30.6,30,30.6,30.6,29.3,2,6000,181800,
544260,"Northern Arc Capital Ltd.",A,STK,243.85,244,238.7,242.55,242,242.15,293,8135,1962980,
544261,"ARKADE DEVELOPERS LIMITED",B,STK,119.01,119.63,116.38,116.82,117.28,119.45,437,34096,4004618,
544262,"Manba Finance Limited",B,STK,111,113.6,110,111.9,112.8,110.15,58,3206,358042,
544263,"KRN HEAT EXCHANGER AND REFRIGE",A,STK,1217.95,1291.25,1206.7,1270.05,1274.8,1205.05,7401,109775,138243317,
544264,"Diffusion Engineers Limited",B,STK,297.95,323.35,297.95,311.6,312.15,297.4,569,17683,5532947,
544266,"Mirae Asset Mutual Fund",B,STK,88.17,89.15,88.15,89.15,89.07,88.17,6,327,29025,
544267,"SUBAM PAPERS LIMITED",M,STK,194.2,198,190,192.85,192.85,188.5,25,23200,4481200,
544268,"Mirae Asset Mutual Fund",B,STK,12.84,13,12.71,12.95,12.95,12.84,603,322819,4155058,
544270,"Khyati Global Ventures Limited",M,STK,55.5,55.5,55.5,55.5,55.5,53,1,1200,66600,
544271,"Garuda Construction and Engine",B,STK,177.25,179,176,177.75,178.1,177.2,672,37981,6746493,
544272,"SHIV TEXCHEM LIMITED",M,STK,167,167,160,165.75,165.8,155.3,56,26000,4267740,
544273,"MANGALAM GLOBAL ENTERPRISE LIM",B,STK,12.9,13,12.62,12.93,12.95,12.78,129,16336,209639,
544274,"HYUNDAI MOTOR INDIA LIMITED",A,STK,1854.7,1921.95,1850,1901.25,1901.25,1853.8,6077,96889,183593681,
544275,"ICICI Prudential Mutual Fund",B,STK,16.51,16.51,15.75,15.98,15.96,15.85,62,6224,99082,
544276,"Deepak Builders and Engineers",B,STK,75.29,76.76,74.63,76.06,76.3,74.7,143,5997,451870,
544277,"Waaree Energies Limited",A,STK,3468,3510.9,3411.25,3471.45,3471.45,3438.85,11657,181729,632582141,
544278,"OCCL Limited",B,STK,97.57,97.94,94.95,94.95,94.95,96.33,39,1758,170109,
544279,"Godavari Biorefineries Limited",B,STK,316.1,328.05,315.95,321.15,321.15,315.85,338,12715,4081831,
544280,"Afcons Infrastructure Limited",A,STK,345.85,345.85,330.8,334.15,334.15,346.85,2415,114934,38601947,
544281,"A B INFRABUILD LIMITED",B,STK,17.13,18.18,16,16.27,16.41,16.69,1426,195199,3336502,
544282,"Sagility Limited",A,STK,43.13,43.43,42.75,42.95,42.95,43.15,1806,417935,17986659,
544283,"ACME Solar Holdings Limited",A,STK,292.7,306.45,288.2,305,305,287.4,2995,173737,51716888,
544284,"Mirae Asset Mutual Fund",F,STK,1081.58,1081.6,1081.58,1081.58,1081.6,1081.19,37,11439,12372408,
544285,"SWIGGY LIMITED",A,STK,282,283.3,274.15,277.6,277.2,280.1,3498,252309,70495128,
544286,"NIVA BUPA HEALTH INSURANCE COM",A,STK,78.54,80.4,78.54,80.04,80.03,78.47,543,45618,3631308,
544288,"BlackBuck Limited",A,STK,606,629,606,623.5,623.5,603.8,4792,82717,51445185,
544289,"NTPC GREEN ENERGY LIMITED",A,STK,108.79,112.25,107.61,111.56,111.56,108.79,13920,2140911,236414319,
544290,"ENVIRO INFRA ENGINEERS LIMITED",A,STK,219.45,219.45,211.55,213.2,213.2,217.1,2423,205230,44030227,
544291,"RAJESH POWER SERVICES LIMITED",M,STK,1076.6,1172.9,1060,1132.85,1132.85,1056.15,744,101800,114454150,
544292,"Onesource Specialty Pharma Lim",A,STK,1495.95,1549.4,1489.45,1540.35,1539.75,1505.95,862,6428,9742887,
544293,"SURAKSHA DIAGNOSTIC LIMITED",B,STK,281.55,283.65,280,282.05,280,281.45,71,967,272735,
544294,"Rossell Techsys Limited",B,STK,961.05,990,961.05,973.6,977,961.05,358,6458,6306930,
544296,"NISUS FINANCE SERVICES CO LIMI",M,STK,242.85,248.9,240.05,245.25,246,235.75,44,20400,5018320,
544301,"Odigma Consultancy Solutions L",T,STK,30.9,30.9,30.05,30.49,30.5,30.81,109,5424,164057,
544302,"Innovana Thinklabs Limited",B,STK,416.35,416.35,378.4,398.5,378.4,405.9,172,1433,586279,
544303,"TOSS THE COIN LIMITED",M,STK,310,310,270,273,273,282.25,10,3000,841800,
544304,"JUNGLE CAMPS INDIA LIMITED",MT,STK,52,52.55,52,52,52,54,6,12800,667376,
544305,"One Mobikwik Systems Limited",B,STK,198.05,206.8,198.05,203.55,203.55,199.45,997,71973,14671639,
544306,"Sai Life Sciences Limited",A,STK,992.65,992.65,967.6,970.5,973.9,971.85,761,14475,14138711,
544307,"Vishal Mega Mart Limited",A,STK,119.25,120,116.45,118.9,119.3,117.5,4092,2289854,271020342,
544308,"Hilltone Software and Gases Lt",X,STK,49.5,50.7,47,49.6,49.6,49.5,75,25382,1219990,
544309,"INVENTURUS KNOWLEDGE SOLUTIONS",A,STK,1520.9,1521,1487.45,1496.7,1496.7,1522.35,469,5539,8333483,
544310,"Yash Highvoltage Limited",M,STK,586.05,624,586.05,606.3,601.05,586.05,434,129250,79119262,
544311,"International Gemmological Ins",A,STK,368.45,379.35,364.5,372.95,371.45,369.15,2424,75210,28070833,
544312,"HAMPS BIO LIMITED",M,STK,24,25,24,24.5,25,22,2,8000,196000,
544313,"NACDAC Infrastructure Limited",M,STK,31.1,31.62,30.32,31.62,31.62,30.86,4,16000,496160,
544314,"Sanathan Textiles Limited",B,STK,426.85,432.75,426.85,427,427,430,64,188,80498,
544315,"Concord Enviro Systems Limited",B,STK,338,339.25,330.85,332.45,335.95,335.9,323,2820,942250,
544316,"DAM Capital Advisors Limited",B,STK,155.65,161.65,155.65,159.1,159.1,155.55,928,45814,7271840,
544317,"Transrail Lighting Limited",A,STK,560.25,590.55,560.25,582.15,582.15,559.7,2458,79204,45730481,
544318,"MAMATA MACHINERY LIMITED",B,STK,400.35,408.6,395.7,401.25,399.3,396.25,291,8435,3389476,
544319,"SENORES PHARMACEUTICALS LIMITE",B,STK,890,909,875,893.95,893.65,890.6,877,19378,17309991,
544320,"CARRARO INDIA LIMITED",B,STK,586.55,598,576,587.95,587.95,595.1,1153,20534,11983813,
544321,"Ventive Hospitality Limited",B,STK,611.85,620.8,607.65,617.35,614.75,611.85,154,2616,1606764,
544322,"Unimech Aerospace and Manufact",B,STK,930.5,980,921.05,966.15,966.15,918.8,1713,13278,12710174,
544323,"Mirae Asset Mutual Fund",B,STK,10.99,11.13,10.99,11.11,11.11,10.99,63,23186,256322,
544324,"Citichem India Limited",M,STK,16.2,16.2,16.2,16.2,16.2,16.5,2,4000,64800,
544325,"ITC Hotels Limited",A,STK,162.35,164,161.35,162.45,162.2,161.85,2305,156172,25383932,
544326,"Edelweiss Mutual Fund",B,STK,24.35,24.69,24.24,24.54,24.69,24.35,20,14721,359497,
544327,"TECHNICHEM ORGANICS LIMITED",MT,STK,47.1,49.2,47.1,49.2,49.2,49,3,10000,487600,
544328,"INDO FARM EQUIPMENT LIMITED",B,STK,149,150.65,147.95,149.45,149.25,148.65,140,7785,1157612,
544329,"LEO DRYFRUITS & SPICES TRADING",M,STK,53.97,53.97,52,52.25,52,53.97,8,18000,949060,
544330,"PARMESHWAR METAL LIMITED",M,STK,145,147,145,147,147,150,2,4000,584000,
544331,"Davin Sons Retail Limited",M,STK,31,31,31,31,31,29.4,1,2000,62000,
544332,"FABTECH TECHNOLOGIES CLEANROOM",M,STK,259.2,275,251.1,267.6,275,254.5,19,11200,2935740,
544333,"STANDARD ENGINEERING TECHNOLOG",B,STK,134.45,137.95,134.45,135.65,137,135.3,522,12361,1685639,
544334,"Indobell Insulations Limited",MT,STK,73.15,75,73.15,74.12,73.41,76.98,7,6000,442402,
544335,"B.R.GOYAL INFRASTRUCTURE LIMIT",M,STK,122,124.5,122,124.5,124.5,122,4,4000,493950,
544336,"Quadrant Future Tek Limited",B,STK,316.55,332,315.6,327.15,326.1,314.75,613,20964,6757768,
544337,"Avax Apparels and Ornaments Li",MT,STK,48.7,49.05,48.7,49.05,49.05,46.9,2,16000,782000,
544338,"Capital Infra Trust",IF,STK,70.11,71.48,69.95,70.01,70,70.11,953,22454,1574423,
544339,"Laxmi Dental Limited",B,STK,200.6,202.2,194.75,195.1,194.75,198.55,249,3457,683546,
544340,"Rikhav Securities Limited",M,STK,49.5,52,49.5,51.9,51.8,49.52,19,30400,1555856,
544341,"LANDMARK GLOBAL LEARNING LIMIT",M,STK,27,27,26.69,26.69,26.69,28.09,15,27200,726784,
544342,"Stallion India Fluorochemicals",B,STK,148.5,167,148,159.95,160.95,147.05,4540,304246,48054804,
544343,"CAPITALNUMBERS INFOTECH  LIMIT",M,STK,101.9,102.8,98,98.13,98,101.19,27,11200,1119932,
544344,"SHRIRAM PISTONS & RINGS LTD",A,STK,3634.8,3750,3607.8,3735.4,3735.4,3607.8,1321,19245,71693236,
544345,"Denta Water and Infra Solution",B,STK,294.05,304.3,294.05,301.1,300,297.85,588,15720,4732883,
544346,"RDB Real Estate Constructions",X,STK,180,184.65,177.3,182.25,183,180,21,178,32344,
544347,"CLN ENERGY LIMITED",M,STK,399.95,406.75,397.75,405.65,405,385.35,15,3000,1205530,
544348,"GB Logistics Commerce Limited",M,STK,43.15,43.15,43.15,43.15,43.15,42.49,1,1200,51780,
544349,"H.M. ELECTRO MECH LIMITED",M,STK,51.3,55.55,51.3,55.55,55.55,50.5,13,20800,1138464,
544350,"Dr. Agarwal's Health Care Limi",A,STK,445.75,448.25,440.1,444.45,443,448.4,457,6567,2925366,
544351,"MALPANI PIPES AND FITTINGS LIM",M,STK,61.04,61.5,59.13,61.5,61.5,61,7,12800,773392,
544352,"DSP Mutual Fund",B,STK,41.24,41.55,41.24,41.55,41.55,41.22,2,21,872,
544353,"Amwill Health Care Limited",MT,STK,38,38.5,36.5,36.69,36.5,37.98,13,16800,625044,
544354,"SOLARIUM GREEN ENERGY LIMITED",M,STK,204.25,213,204.2,208.85,211.5,204.4,93,42000,8815575,
544355,"Jubilant Agri and Consumer Pro",B,STK,1929.4,1929.4,1844.05,1879.65,1866,1847.8,125,937,1751928,
544356,"AJAX Engineering Limited",B,STK,485,494.5,483.85,488.2,484.8,485.3,293,3939,1928954,
544361,"COVANCE SOFTSOL LIMITED",XT,STK,171.3,171.3,171.3,171.3,171.3,171.3,11,862,147660,
544362,"Hexaware Technologies Limited",A,STK,497.05,506,493,495.3,495,496.65,1747,32398,16184309,
544363,"UNION MUTUAL FUND",E,STK,151.38,154.8,148.96,153.8,153.8,148.41,9,138,21173,
544364,"Indef Manufacturing Limited",B,STK,294,297.1,291.85,293.3,293,293.05,167,889,261550,
544367,"QUALITY POWER ELECTRICAL EQUIP",B,STK,1156.15,1249,1133.85,1204.6,1206.4,1137.4,7979,92420,111311862,
544368,"Swasth Foodtech India Limited",M,STK,19.6,19.6,18.11,18.12,18.11,17.99,4,4800,88740,
544369,"Beezaasan Explotech Limited",M,STK,199.1,199.1,195,196.35,197.95,200.05,49,40000,7872560,
544370,"NUKLEUS OFFICE SOLUTIONS LIMIT",M,STK,201.1,201.1,201.1,201.1,201.1,201.1,1,600,120660,
544371,"VIKRAM AROMA LIMITED",X,STK,65.87,67.59,65.27,66.93,67.2,67.21,36,653,42969,
544373,"NAPS Global India Limited",M,STK,41.75,41.75,39.6,39.6,39.6,39,3,4800,194960,
544375,"360 ONE Mutual Fund",E,STK,151.15,151.15,146.75,148.32,151.1,148.19,91,1449,214382,
544376,"Mirae Asset Mutual Fund",B,STK,43.07,43.17,42.9,43.17,43.17,42.85,11,5394,232792,
544377,"Mirae Asset Mutual Fund",B,STK,13.32,13.33,13.31,13.31,13.31,13.13,4,2159,28736,
544378,"PDP Shipping & Projects Limite",M,STK,52.1,57,52.1,55.5,57,62,3,3000,163100,
544379,"Prabha Energy Limited",B,STK,164.9,165.15,162.1,162.5,162.45,163.85,41,1450,236274,
544380,"ICICI Prudential Mutual Fund",F,STK,1058.4,1058.4,1058.4,1058.4,1058.4,1057.86,15,1240,1312416,
544381,"Super Iron Foundry Limited",MT,STK,44.51,44.6,44.3,44.3,44.3,46.63,12,15600,692292,
544382,"Axis Mutual Fund",B,STK,33.77,34.15,33.42,33.9,34.15,33.61,47,3678,124323,
544383,"PARADEEP PARIVAHAN LIMITED",M,STK,143.35,143.35,140,140,140,143.95,21,32400,4564800,
544384,"Zerodha Mutual Fund",E,STK,24.94,25.3,24.86,25.26,25.26,25.24,1460,929351,23267690,
544385,"SBI Mutual Fund",B,STK,50.99,51.31,50.48,51.2,51.31,50.99,83,14999,767438,
544386,"Spectrum Electrical Industries",B,STK,1193,1213.25,1193,1200.95,1195,1200.2,20,69,82877,
544387,"Desco Infratech Limited",M,STK,165.8,193.7,164.4,191.9,191.9,161.45,415,251000,45648525,
544388,"Identixweb Limited",M,STK,78,78,77.1,77.1,77.1,77.1,2,4000,310200,
544389,"360 ONE Mutual Fund",E,STK,242.43,245.67,241.25,245.65,244.83,244.2,73,1696,412038,
544390,"Siemens Energy India Limited",B,STK,2888.5,3056.1,2888.5,3019.3,3019.3,2903.65,3878,35419,106271796,
544391,"Retaggio Industries Limited",M,STK,51.6,51.6,51.6,51.6,51.6,51.8,1,6000,309600,
544393,"INFONATIVE SOLUTIONS LIMITED",M,STK,28.4,28.4,27.01,27.68,27.68,28.67,8,12800,349664,
544394,"ICICI Prudential Mutual Fund",B,STK,29.77,30.02,29.7,29.93,30,29.52,53,3747,112188,
544395,"STL Networks Limited",B,STK,25.46,25.85,24.69,25.24,25.24,25.21,1731,607888,15300351,
544396,"Network People Services Techno",B,STK,1260,1300.3,1239.5,1277.55,1277.45,1247.95,116,1732,2207513,
544397,"Ather Energy Limited",B,STK,873.15,881.4,845.65,850.65,850.65,865.65,8031,218341,187652981,
544399,"SRIGEE DLM LIMITED",M,STK,73.39,74.8,72.1,73.65,74.8,73.4,7,8400,614028,
544400,"Manoj Jewellers Limited",M,STK,45.6,47,45.6,47,47,44,6,14000,653880,
544401,"Mirae Asset Mutual Fund",B,STK,327.42,327.42,327.42,327.42,327.42,319.22,1,1,327,
544402,"JASH ENGINEERING LIMITED",B,STK,400,405.35,392,394.35,394.35,400.1,283,5868,2350482,
544403,"Aditya Birla Lifestyle Brands",B,STK,106.53,107.06,105.05,105.86,105.63,105.72,1730,32456,3437648,
544404,"BORANA WEAVES LIMITED",T,STK,362,372.1,357.05,372.1,372.1,354.4,111,8478,3118650,
544405,"BELRISE INDUSTRIES LIMITED",B,STK,208.95,216.2,208.95,213.55,213.55,208.95,6535,5672053,1209634638,
544406,"UNIFIED DATA TECH SOLUTIONS LI",M,STK,370,380.05,366.05,375.5,377,368.7,59,26800,10088940,
544407,"AEGIS VOPAK TERMINALS LIMITED",B,STK,200.05,205.95,198.4,201,201,197.8,1233,51818,10425800,
544408,"Leela Palaces Hotels & Resorts",B,STK,428.7,430.3,424.05,427.1,426.5,427.65,178,2579,1102297,
544409,"ASTONEA LABS LIMITED",M,STK,155,155,155,155,155,155,1,1000,155000,
544410,"PROSTARM INFO SYSTEMS LIMITED",B,STK,155,155.7,152.75,154.45,153.7,153.8,368,18249,2816331,
544411,"Scoda Tubes Limited",B,STK,153.55,156.65,152.15,154.35,153.65,154.45,228,8537,1322676,
544412,"3B FILMS LIMITED",M,STK,18.4,19.7,18.4,19.31,19.31,18,22,78000,1498320,
544413,"Digitide Solutions Limited",B,STK,98.79,99.52,96.74,97.38,96.95,97.12,264,9512,934435,
544414,"Bluspring Enterprises Limited",B,STK,68.5,70.14,66.65,66.79,66.96,67.16,97,13250,891484,
544415,"Nippon India Mutual Fund",B,STK,41.1,41.5,40.91,41.43,41.5,41.2,247,4769,196660,
544416,"KRISHIVAL FOODS LIMITED",B,STK,327,327,324.05,327,327,324.9,48,2125,690617,
544417,"Aten Papers & Foam Limited",M,STK,19,19.11,19,19.11,19.1,19,8,10800,206184,
544418,"Oswal Pumps Limited",B,STK,416.1,448.85,411,433.05,433.05,408.05,3732,145397,63292145,
544419,"ArisInfra Solutions Limited",B,STK,120.78,132.4,120.78,128.36,129.2,121.44,1140,106612,13603772,
544420,"Raymond Realty Limited",B,STK,451.5,463.4,449,456.65,455,455.65,1304,17475,7971454,
544421,"ELLENBARRIE INDUSTRIAL GASES L",B,STK,255.55,263.55,253,260.45,261.1,252.95,473,13792,3582758,
544422,"Abram Food Limited",M,STK,76.01,79.96,76,79.96,79.96,84,11,13200,1023780,
544423,"Kalpataru Limited",B,STK,316.65,316.85,308.65,311.65,312.35,315.1,474,4160,1298880,
544424,"GLOBE CIVIL PROJECTS LIMITED",B,STK,43.43,50.74,43.43,49.49,49.72,47.73,330,10234,507478,
544425,"AJC Jewel Manufacturers Limite",MT,STK,105,105,105,105,105,105,1,1200,126000,
544426,"Icon Facilitators Limited",M,STK,73.5,75.5,66.5,68.4,68.4,70.2,45,82800,5807352,
544427,"ICICI Prudential Mutual Fund",B,STK,10.02,10.06,10,10.06,10.06,9.92,12,1409,14105,
544428,"SUPERTECH EV LIMITED",M,STK,61.99,63.82,61.01,62,62,61.51,13,15600,968004,
544429,"HDB FINANCIAL SERVICES LIMITED",B,STK,690.75,690.75,678,681.1,681.1,686.3,3262,89298,60858963,
544430,"SAMBHV STEEL TUBES LIMITED",B,STK,115.85,124.09,115.85,122.04,121.37,116.54,1499,134786,16144168,
544431,"Ace Alpha Tech Limited",M,STK,102.3,106,102.3,105.5,106,100.35,7,7000,722500,
544432,"Indogulf Cropsciences Limited",B,STK,61.99,64.4,61.65,63.93,64.4,61.23,195,12359,780524,
544433,"Valencia India Limited",M,STK,18.28,18.28,18,18,18,18.19,4,4800,86964,
544434,"Neetu Yoshi Limited",M,STK,105.37,107.99,102.16,105.28,105.1,102.45,110,119200,12545072,
544435,"ADCOUNTY MEDIA INDIA LIMITED",M,STK,127.5,133.75,123,132.5,133,126.65,67,63200,8217640,
544436,"VANDAN FOODS LIMITED",M,STK,41.27,41.79,40.01,41.6,41.6,39.88,12,14400,593592,
544438,"Mirae Asset Mutual Fund",B,STK,12.25,12.41,12.25,12.4,12.4,12.2,32,43311,533008,
544439,"CRIZAC LIMITED",B,STK,236,236,227.55,229.85,230,229.5,266,8287,1918460,
544440,"CRYOGENIC OGS LIMITED",M,STK,163,174,163,170.5,169,164.65,45,38250,6457425,
544441,"META INFOTECH LIMITED",M,STK,95.5,96.9,92,92.81,94,95.21,28,27200,2578336,
544442,"Chemkart India Limited",M,STK,137.5,141.05,137,141.05,141.05,134.35,30,45000,6276822,
544443,"TRAVEL FOOD SERVICES LIMITED",B,STK,1349.8,1351.9,1300,1308.65,1306.95,1309.1,460,1856,2460717,
544444,"Glen Industries Limited",M,STK,88.94,88.94,85.79,86.01,86.01,87.74,20,30000,2615892,
544445,"ASSTON PHARMACEUTICALS LIMITED",M,STK,79,81.5,77.15,79.3,79.3,75.4,14,14000,1119290,
544446,"Advent Hotels International Li",B,STK,166.5,168.75,164.8,165.55,165.55,166.65,585,11033,1839098,
544447,"SMARTWORKS COWORKING SPACES LI",B,STK,425,433.85,417.5,432.1,433.4,421,136,2162,923532,
544448,"Pashupati Cotspin Limited",B,STK,102.8,115.35,98,99.1,99.1,1005.55,1896,55519,5787877,
544449,"Anthem Biosciences Limited",B,STK,723.3,734.35,715.3,720.2,722.6,722.7,464,9315,6767146,
544450,"CHEMBOND CHEMICALS  LIMITED",B,STK,163,166.9,156.1,157.35,156.1,161.25,14,191,30439,
544451,"MONIKA ALCOBEV LIMITED",M,STK,252.25,255,252.25,254.1,255,252.25,3,1200,304900,
544452,"Swastika Castal Limited",M,STK,60.05,60.05,60.05,60.05,60.05,60.65,1,2000,120100,
544453,"Monarch Surveyors and Engineer",M,STK,250.15,278,250.05,260.8,261.9,256.65,108,73800,19628550,
544454,"INDIQUBE SPACES LIMITED",B,STK,161.3,164.55,155.6,159.05,159.5,160.85,400,20755,3311002,
544455,"GNG Electronics Limited",B,STK,431.95,431.95,416.35,426.15,422,416.65,491,9851,4157499,
544456,"R M DRIP AND SPRINKLERS SYSTEM",B,STK,23.2,23.65,22.8,23.25,23.25,23.99,10182,858774,19805321,
544457,"Brigade Hotel Ventures Limited",B,STK,65.54,66.8,65.31,66.61,66.1,65.58,133,11623,767443,
544458,"SHREE REFRIGERATIONS LIMITED",M,STK,212,225,212,221.2,219.05,215.8,131,70500,15621500,
544459,"SHANTI GOLD INTERNATIONAL LIMI",B,STK,191.95,200.5,191.95,199.05,200.5,195.85,499,21626,4262850,
544460,"PATEL CHEM SPECIALITIES LIMITE",M,STK,88.98,88.98,84.71,85.76,86.5,87.55,19,30400,2621760,
544461,"Euro Panel Products Limited",B,STK,174,177.85,172,175,175,175,50,1267,220850,
544463,"REPONO LIMITED",M,STK,59.09,59.25,58.55,59.25,59.25,59.01,7,10800,636588,
544464,"Umiya Mobile Limited",M,STK,54,56,53.6,53.6,53.6,53.6,6,12000,650400,
544465,"LAXMI INDIA FINANCE LIMITED",B,STK,121,124.36,118.42,120.41,119.31,119.91,328,15146,1840930,
544466,"Aditya Infotech Limited",B,STK,2149.95,2283.95,2125.05,2265.15,2265.15,2099.95,5866,56857,126521710,
544467,"National Securities Depository",B,STK,937,944.9,930,939.35,939.35,931.95,17028,541121,506649926,
544469,"Sri Lotus Developers and Realt",B,STK,144.2,144.2,138.5,140,140.6,142.9,484,26686,3786794,
544470,"M & B ENGINEERING LIMITED",B,STK,330.95,337.55,326.45,329.65,329.65,324.5,257,11904,3975350,
544471,"TAKYON NETWORKS LIMITED",M,STK,28.5,29.5,28.12,28.12,28.12,28.82,10,22000,639580,
544472,"MEHUL COLOURS LIMITED",M,STK,62.5,62.5,62.5,62.5,62.5,61.35,1,1600,100000,
544473,"Groww Mutual Fund",B,STK,11.8,11.8,11.51,11.75,11.73,11.52,395,384295,4480006,
544474,"BLT Logistics Limited",M,STK,30,30,30,30,30,29.97,8,14400,432000,
544475,"ESSEX MARINE LIMITED",M,STK,32,32,31,31.5,31.15,32.49,21,46000,1444900,
544476,"Jeena Sikho Lifecare Limited",B,STK,690.95,690.95,673.7,686.05,680,680.2,1120,28556,19559165,
544477,"Highway Infrastructure Limited",B,STK,55.79,58.25,54.68,57.23,56.9,54.78,532,26001,1476155,
544478,"SBI Mutual Fund",F,STK,1035.33,1035.33,1035.33,1035.33,1035.33,1034.93,1,6,6211,
544479,"ALL TIME PLASTICS LIMITED",B,STK,219.2,225.5,215.85,217.4,216.2,219.2,95,3094,680872,
544480,"JSW CEMENT LIMITED",B,STK,127.5,127.5,125.6,125.9,125.65,126.25,1304,92055,11613283,
544481,"KNOWLEDGE REALTY TRUST",IF,STK,117.4,117.4,115.05,116.25,116.45,116.64,1028,14282,1658385,
544482,"STAR IMAGING AND PATH LAB LIMI",M,STK,77.6,86,77.6,83.07,83.07,73.5,93,123000,10057010,
544483,"ICODEX PUBLISHING SOLUTIONS LI",M,STK,47.4,47.4,47.4,47.4,47.4,47.3,1,1200,56880,
544484,"BlueStone Jewellery and Lifest",B,STK,523,546.25,518.65,522.3,520.75,520.5,2678,40580,21434619,
544485,"REGAAL RESOURCES LIMITED",B,STK,83.81,89.09,83.5,85.04,85,82.05,1044,69545,6022090,
544486,"Zerodha Mutual Fund",F,STK,29.76,29.97,29.76,29.95,29.97,29.85,42,82946,2483357,
544487,"PATEL RETAIL LIMITED",B,STK,195.7,204.1,195,200.6,200,195.8,199,2677,533538,
544488,"Vikram Solar Limited",B,STK,229.15,232.15,226.1,229.35,229.35,228.7,2122,146921,33685553,
544489,"LGT Business Connextions Limit",M,STK,56.99,57,56.99,57,57,55.5,2,2400,136788,
544490,"Shreeji Shipping Global Limite",B,STK,359.5,380.2,359,377.1,376.8,359.85,580,31004,11604775,
544491,"Gem Aromatics Limited",T,STK,169,176.3,169,175.6,176.3,167.95,63,3664,629311,
544492,"MANGAL ELECTRICAL INDUSTRIES L",B,STK,293.95,310.8,286.45,302.3,302.3,289.65,571,18498,5569220,
544493,"Nippon India Mutual Fund",B,STK,154,156.72,154,156.61,156.61,155.47,20,156,24221,
544494,"Globtier Infotech limited",M,STK,19.3,19.94,18.9,19.8,19.9,19,12,28800,564080,
544495,"NIS MANAGEMENT LIMITED",M,STK,60,60,59.8,60,60,60.52,11,32400,1943580,
544496,"Vikran Engineering Limited",B,STK,69.98,71.18,69.52,70.16,70.1,69.65,1093,162552,11439697,
544497,"ANLON HEALTHCARE LIMITED",B,STK,143.95,144,140,142.2,141.5,141.2,532,38400,5445995,
544498,"OVAL PROJECTS ENGINEERING LIMI",M,STK,53.8,55.5,53.75,55,55,53.97,19,62400,3436704,
544499,"Career Point Edutech Limited",B,STK,191.3,199.75,190.1,193.65,190.1,190.35,30,333,65198,
544500,"ABRIL PAPER TECH LIMITED",M,STK,39.97,39.97,39.97,39.97,39.97,41.7,1,2000,79940,
544501,"SUGS LLOYD LIMITED",M,STK,124,125,122.8,124.5,124,124,44,53000,6568200,
544502,"Amanta Healthcare Limited",B,STK,128.26,133,125.02,130.37,132.59,128.9,241,10885,1403696,
544503,"Rachit Prints Limited",M,STK,172,172,162.55,164.76,165.2,167.55,36,46000,7663070,
544504,"GOEL CONSTRUCTION COMPANY LIMI",M,STK,329.9,340,329.9,335.25,334,329.9,113,77600,26093960,
544505,"AUSTERE SYSTEMS LIMITED",M,STK,47,50,47,49.75,50,48,5,12000,589400,
544506,"SHARVAYA METALS LIMITED",M,STK,98,98,88,94,94,95.47,26,21600,2026614,
544507,"Zerodha Mutual Fund",B,STK,9.89,9.98,9.82,9.96,9.98,9.79,205,156818,1552270,
